2023-11-29 22:22:27,057 [Worker-3: Launching mavenrun-21f3f410-ef06-4ab1-9a41-c40901dd227a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\Documents\CURSO KRAKEDEV\Modulo 3\eclipse-jee-2023-09-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\jansi-2.4.0.jar
2023-11-29 22:22:27,057 [Worker-3: Launching mavenrun-21f3f410-ef06-4ab1-9a41-c40901dd227a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\Documents\CURSO KRAKEDEV\Modulo 3\eclipse-jee-2023-09-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-artifact-3.9.4.jar
2023-11-29 22:22:27,057 [Worker-3: Launching mavenrun-21f3f410-ef06-4ab1-9a41-c40901dd227a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\Documents\CURSO KRAKEDEV\Modulo 3\eclipse-jee-2023-09-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-builder-support-3.9.4.jar
2023-11-29 22:22:27,058 [Worker-3: Launching mavenrun-21f3f410-ef06-4ab1-9a41-c40901dd227a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\Documents\CURSO KRAKEDEV\Modulo 3\eclipse-jee-2023-09-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-compat-3.9.4.jar
2023-11-29 22:22:27,058 [Worker-3: Launching mavenrun-21f3f410-ef06-4ab1-9a41-c40901dd227a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\Documents\CURSO KRAKEDEV\Modulo 3\eclipse-jee-2023-09-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-core-3.9.4.jar
2023-11-29 22:22:27,058 [Worker-3: Launching mavenrun-21f3f410-ef06-4ab1-9a41-c40901dd227a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\Documents\CURSO KRAKEDEV\Modulo 3\eclipse-jee-2023-09-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-embedder-3.9.4.jar
2023-11-29 22:22:27,059 [Worker-3: Launching mavenrun-21f3f410-ef06-4ab1-9a41-c40901dd227a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\Documents\CURSO KRAKEDEV\Modulo 3\eclipse-jee-2023-09-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-model-3.9.4.jar
2023-11-29 22:22:27,059 [Worker-3: Launching mavenrun-21f3f410-ef06-4ab1-9a41-c40901dd227a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\Documents\CURSO KRAKEDEV\Modulo 3\eclipse-jee-2023-09-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-model-builder-3.9.4.jar
2023-11-29 22:22:27,060 [Worker-3: Launching mavenrun-21f3f410-ef06-4ab1-9a41-c40901dd227a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\Documents\CURSO KRAKEDEV\Modulo 3\eclipse-jee-2023-09-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-plugin-api-3.9.4.jar
2023-11-29 22:22:27,063 [Worker-3: Launching mavenrun-21f3f410-ef06-4ab1-9a41-c40901dd227a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\Documents\CURSO KRAKEDEV\Modulo 3\eclipse-jee-2023-09-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-repository-metadata-3.9.4.jar
2023-11-29 22:22:27,064 [Worker-3: Launching mavenrun-21f3f410-ef06-4ab1-9a41-c40901dd227a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\Documents\CURSO KRAKEDEV\Modulo 3\eclipse-jee-2023-09-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-resolver-api-1.9.14.jar
2023-11-29 22:22:27,066 [Worker-3: Launching mavenrun-21f3f410-ef06-4ab1-9a41-c40901dd227a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\Documents\CURSO KRAKEDEV\Modulo 3\eclipse-jee-2023-09-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-resolver-connector-basic-1.9.14.jar
2023-11-29 22:22:27,066 [Worker-3: Launching mavenrun-21f3f410-ef06-4ab1-9a41-c40901dd227a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\Documents\CURSO KRAKEDEV\Modulo 3\eclipse-jee-2023-09-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-resolver-impl-1.9.14.jar
2023-11-29 22:22:27,067 [Worker-3: Launching mavenrun-21f3f410-ef06-4ab1-9a41-c40901dd227a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\Documents\CURSO KRAKEDEV\Modulo 3\eclipse-jee-2023-09-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-resolver-named-locks-1.9.14.jar
2023-11-29 22:22:27,069 [Worker-3: Launching mavenrun-21f3f410-ef06-4ab1-9a41-c40901dd227a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\Documents\CURSO KRAKEDEV\Modulo 3\eclipse-jee-2023-09-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-resolver-provider-3.9.4.jar
2023-11-29 22:22:27,072 [Worker-3: Launching mavenrun-21f3f410-ef06-4ab1-9a41-c40901dd227a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\Documents\CURSO KRAKEDEV\Modulo 3\eclipse-jee-2023-09-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-resolver-spi-1.9.14.jar
2023-11-29 22:22:27,073 [Worker-3: Launching mavenrun-21f3f410-ef06-4ab1-9a41-c40901dd227a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\Documents\CURSO KRAKEDEV\Modulo 3\eclipse-jee-2023-09-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-resolver-transport-wagon-1.9.14.jar
2023-11-29 22:22:27,074 [Worker-3: Launching mavenrun-21f3f410-ef06-4ab1-9a41-c40901dd227a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\Documents\CURSO KRAKEDEV\Modulo 3\eclipse-jee-2023-09-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-resolver-util-1.9.14.jar
2023-11-29 22:22:27,074 [Worker-3: Launching mavenrun-21f3f410-ef06-4ab1-9a41-c40901dd227a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\Documents\CURSO KRAKEDEV\Modulo 3\eclipse-jee-2023-09-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-settings-3.9.4.jar
2023-11-29 22:22:27,075 [Worker-3: Launching mavenrun-21f3f410-ef06-4ab1-9a41-c40901dd227a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\Documents\CURSO KRAKEDEV\Modulo 3\eclipse-jee-2023-09-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-settings-builder-3.9.4.jar
2023-11-29 22:22:27,075 [Worker-3: Launching mavenrun-21f3f410-ef06-4ab1-9a41-c40901dd227a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\Documents\CURSO KRAKEDEV\Modulo 3\eclipse-jee-2023-09-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-shared-utils-3.3.4.jar
2023-11-29 22:22:27,076 [Worker-3: Launching mavenrun-21f3f410-ef06-4ab1-9a41-c40901dd227a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\Documents\CURSO KRAKEDEV\Modulo 3\eclipse-jee-2023-09-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\okhttp-3.14.1.jar
2023-11-29 22:22:27,076 [Worker-3: Launching mavenrun-21f3f410-ef06-4ab1-9a41-c40901dd227a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\Documents\CURSO KRAKEDEV\Modulo 3\eclipse-jee-2023-09-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\okio-1.17.3.jar
2023-11-29 22:22:27,076 [Worker-3: Launching mavenrun-21f3f410-ef06-4ab1-9a41-c40901dd227a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\Documents\CURSO KRAKEDEV\Modulo 3\eclipse-jee-2023-09-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\org.eclipse.sisu.inject-0.3.5.jar
2023-11-29 22:22:27,077 [Worker-3: Launching mavenrun-21f3f410-ef06-4ab1-9a41-c40901dd227a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\Documents\CURSO KRAKEDEV\Modulo 3\eclipse-jee-2023-09-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\org.eclipse.sisu.plexus-0.3.5.jar
2023-11-29 22:22:27,078 [Worker-3: Launching mavenrun-21f3f410-ef06-4ab1-9a41-c40901dd227a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\Documents\CURSO KRAKEDEV\Modulo 3\eclipse-jee-2023-09-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\plexus-build-api-0.0.7.jar
2023-11-29 22:22:27,080 [Worker-3: Launching mavenrun-21f3f410-ef06-4ab1-9a41-c40901dd227a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\Documents\CURSO KRAKEDEV\Modulo 3\eclipse-jee-2023-09-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\plexus-cipher-2.0.jar
2023-11-29 22:22:27,082 [Worker-3: Launching mavenrun-21f3f410-ef06-4ab1-9a41-c40901dd227a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\Documents\CURSO KRAKEDEV\Modulo 3\eclipse-jee-2023-09-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\plexus-classworlds-2.7.0.jar
2023-11-29 22:22:27,084 [Worker-3: Launching mavenrun-21f3f410-ef06-4ab1-9a41-c40901dd227a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\Documents\CURSO KRAKEDEV\Modulo 3\eclipse-jee-2023-09-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\plexus-component-annotations-2.1.0.jar
2023-11-29 22:22:27,086 [Worker-3: Launching mavenrun-21f3f410-ef06-4ab1-9a41-c40901dd227a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\Documents\CURSO KRAKEDEV\Modulo 3\eclipse-jee-2023-09-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\plexus-interpolation-1.26.jar
2023-11-29 22:22:27,087 [Worker-3: Launching mavenrun-21f3f410-ef06-4ab1-9a41-c40901dd227a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\Documents\CURSO KRAKEDEV\Modulo 3\eclipse-jee-2023-09-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\plexus-sec-dispatcher-2.0.jar
2023-11-29 22:22:27,087 [Worker-3: Launching mavenrun-21f3f410-ef06-4ab1-9a41-c40901dd227a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\Documents\CURSO KRAKEDEV\Modulo 3\eclipse-jee-2023-09-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\plexus-utils-3.5.1.jar
2023-11-29 22:22:27,088 [Worker-3: Launching mavenrun-21f3f410-ef06-4ab1-9a41-c40901dd227a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\Documents\CURSO KRAKEDEV\Modulo 3\eclipse-jee-2023-09-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\wagon-file-3.5.3.jar
2023-11-29 22:22:27,088 [Worker-3: Launching mavenrun-21f3f410-ef06-4ab1-9a41-c40901dd227a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\Documents\CURSO KRAKEDEV\Modulo 3\eclipse-jee-2023-09-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\wagon-provider-api-3.5.3.jar
2023-11-29 22:22:27,091 [Worker-3: Launching mavenrun-21f3f410-ef06-4ab1-9a41-c40901dd227a] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_32.1.2.jre [12])
2023-11-29 22:22:27,092 [Worker-3: Launching mavenrun-21f3f410-ef06-4ab1-9a41-c40901dd227a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\Documents\CURSO KRAKEDEV\Modulo 3\eclipse-jee-2023-09-R-win32-x86_64\eclipse\plugins\com.google.guava_32.1.2.jre.jar
2023-11-29 22:22:27,093 [Worker-3: Launching mavenrun-21f3f410-ef06-4ab1-9a41-c40901dd227a] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_2.0.7 [985])
2023-11-29 22:22:27,094 [Worker-3: Launching mavenrun-21f3f410-ef06-4ab1-9a41-c40901dd227a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\Documents\CURSO KRAKEDEV\Modulo 3\eclipse-jee-2023-09-R-win32-x86_64\eclipse\plugins\slf4j.api_2.0.7.jar
2023-11-29 22:22:27,095 [Worker-3: Launching mavenrun-21f3f410-ef06-4ab1-9a41-c40901dd227a] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.inject_1.0.0.v20220405-0441 [38])
2023-11-29 22:22:27,096 [Worker-3: Launching mavenrun-21f3f410-ef06-4ab1-9a41-c40901dd227a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\Documents\CURSO KRAKEDEV\Modulo 3\eclipse-jee-2023-09-R-win32-x86_64\eclipse\plugins\javax.inject_1.0.0.v20220405-0441.jar
2023-11-29 22:22:27,098 [Worker-3: Launching mavenrun-21f3f410-ef06-4ab1-9a41-c40901dd227a] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.annotation_1.3.5.v20200909-1856 [36])
2023-11-29 22:22:27,099 [Worker-3: Launching mavenrun-21f3f410-ef06-4ab1-9a41-c40901dd227a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\Documents\CURSO KRAKEDEV\Modulo 3\eclipse-jee-2023-09-R-win32-x86_64\eclipse\plugins\javax.annotation_1.3.5.v20200909-1856.jar
2023-11-29 22:22:27,100 [Worker-3: Launching mavenrun-21f3f410-ef06-4ab1-9a41-c40901dd227a] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.5.0 [73])
2023-11-29 22:22:27,101 [Worker-3: Launching mavenrun-21f3f410-ef06-4ab1-9a41-c40901dd227a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\Documents\CURSO KRAKEDEV\Modulo 3\eclipse-jee-2023-09-R-win32-x86_64\eclipse\plugins\org.apache.commons.cli_1.5.0.jar
2023-11-29 22:22:27,101 [Worker-3: Launching mavenrun-21f3f410-ef06-4ab1-9a41-c40901dd227a] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.1 [14])
2023-11-29 22:22:27,104 [Worker-3: Launching mavenrun-21f3f410-ef06-4ab1-9a41-c40901dd227a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\Documents\CURSO KRAKEDEV\Modulo 3\eclipse-jee-2023-09-R-win32-x86_64\eclipse\plugins\com.google.guava.failureaccess_1.0.1.jar
2023-11-29 22:22:27,122 [Worker-3: Launching mavenrun-21f3f410-ef06-4ab1-9a41-c40901dd227a] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\ASUS\AppData\Local\Temp\m2e-archetypeGenerator8437675825165731414":
2023-11-29 22:22:27,130 [Worker-3: Launching mavenrun-21f3f410-ef06-4ab1-9a41-c40901dd227a] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DarchetypeGroupId=io.github.juneau001 -DarchetypeArtifactId=webapp-javaee8 -DarchetypeVersion=1.3 -DgroupId=com.krakedev -DartifactId=ejemploweb -Dversion=1.0.0 -Dpackage=com.krakedev.ejemploweb -DoutputDirectory="C:\Users\ASUS\Documents\CURSO KRAKEDEV\Modulo 3\WorkSpaceModulo3" -Dstyle.color=always -U archetype:generate
2023-11-29 22:22:54,190 [Worker-0: Creating webapp-javaee8] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Collecting project info '/pom.xml' C:\Users\ASUS\Documents\CURSO KRAKEDEV\Modulo 3\WorkSpaceModulo3\ejemploweb\pom.xml
2023-11-29 22:22:54,763 [Worker-0: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-dependency-plugin/2.6/maven-dependency-plugin-2.6.jar
2023-11-29 22:22:54,903 [Worker-0: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-dependency-plugin/2.6/maven-dependency-plugin-2.6.jar
2023-11-29 22:22:54,940 [Worker-0: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/3.3.1/maven-resources-plugin-3.3.1.jar
2023-11-29 22:22:54,996 [Worker-0: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/3.3.1/maven-resources-plugin-3.3.1.jar
2023-11-29 22:22:55,034 [Worker-0: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.1/maven-compiler-plugin-3.1.jar
2023-11-29 22:22:55,095 [Worker-0: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.1/maven-compiler-plugin-3.1.jar
2023-11-29 22:22:55,155 [Worker-0: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/3.1.2/maven-surefire-plugin-3.1.2.jar
2023-11-29 22:22:55,210 [Worker-0: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/3.1.2/maven-surefire-plugin-3.1.2.jar
2023-11-29 22:22:55,264 [Worker-0: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-war-plugin/2.3/maven-war-plugin-2.3.jar
2023-11-29 22:22:55,354 [Worker-0: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-war-plugin/2.3/maven-war-plugin-2.3.jar
2023-11-29 22:22:55,439 [Worker-0: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.1/maven-compiler-plugin-3.1.pom
2023-11-29 22:22:55,473 [Worker-0: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.1/maven-compiler-plugin-3.1.pom
2023-11-29 22:22:55,519 [Worker-0: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-plugins/24/maven-plugins-24.pom
2023-11-29 22:22:55,562 [Worker-0: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-plugins/24/maven-plugins-24.pom
2023-11-29 22:22:55,664 [Worker-0: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-plugin-api/2.0.9/maven-plugin-api-2.0.9.pom
2023-11-29 22:22:55,720 [Worker-0: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-plugin-api/2.0.9/maven-plugin-api-2.0.9.pom
2023-11-29 22:22:55,766 [Worker-0: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven/2.0.9/maven-2.0.9.pom
2023-11-29 22:22:55,811 [Worker-0: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven/2.0.9/maven-2.0.9.pom
2023-11-29 22:22:55,849 [Worker-0: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-parent/8/maven-parent-8.pom
2023-11-29 22:22:55,917 [Worker-0: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-parent/8/maven-parent-8.pom
2023-11-29 22:22:56,006 [Worker-0: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-artifact/2.0.9/maven-artifact-2.0.9.pom
2023-11-29 22:22:56,055 [Worker-0: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-artifact/2.0.9/maven-artifact-2.0.9.pom
2023-11-29 22:22:56,130 [Worker-0: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-utils/1.5.1/plexus-utils-1.5.1.pom
